i,player_name,player_id,avg_rank
19,Carling Bassett Seguso,200423,104.76156
10,Bettina Bunge,200372,104.93234
78,Silvia Farina Elia,200700,105.02259
96,Ai Sugiyama,200085,106.45768
167,Andrea Petkovic,201492,106.90243
213,Veronika Kudermetova,206368,107.84606
211,Danielle Collins,203389,108.55858
209,Beatriz Haddad Maia,206242,109.40179
157,Lucie Safarova,201425,112.23217
2,Andrea Jaeger,200381,112.64118
71,Julie Halard Decugis,200112,113.29061
218,Elise Mertens,210722,116.42399
173,Julia Goerges,201504,116.49358
7,Jo Durie,200392,116.94106
63,Barbara Paulus,200604,117.76391
156,Shahar Peer,201424,120.47977
68,Amy Frazier,200041,121.45365
184,Anastasija Sevastova,201545,121.8536
195,Eugenie Bouchard,202446,122.47105
230,Emma Raducanu,221054,122.98474
223,Liudmila Samsonova,214643,122.99693
91,Dominique Monami,200080,125.49362
14,Kathy Horvath,200585,126.52975
47,Billie Jean King,200190,128.08697
3,Tracy Austin,200397,128.08872
62,Judith Wiesner,200482,131.35561
222,Karolina Muchova,214096,132.55498
174,Kate Makarova,201505,134.02544
99,Barbara Schett,200032,134.41633
225,Marketa Vondrousova,214954,134.81053
166,Timea Bacsinszky,201490,135.12552
56,Helen Kelesi,200472,135.17312
119,Alicia Molik,200008,135.75479
28,Lisa Bonder Kreiss,200465,136.21038
149,Maria Kirilenko,201373,136.66932
93,Anna Smashnova,200040,137.1208
31,Raffaella Reggi Concato,200422,137.87752
108,Meghann Shaughnessy,200046,140.39069
95,Paola Suarez,200107,142.28692
229,Leylah Fernandez,220367,143.3558
176,Sabine Lisicki,201513,145.98682
232,Qinwen Zheng,221012,146.38163
214,Ekaterina Alexandrova,206420,148.73424
183,Kristina Mladenovic,201540,150.80817
32,Mareen Louie Harper,200959,150.85552
217,Jennifer Brady,206108,152.12635
185,Petra Martic,201549,152.60317
107,Nathalie Dechy,200109,152.77943
20,Eva Pfaff,200384,153.50876
24,Michelle Torres,200994,153.75311
160,Elena Vesnina,201455,153.99096
16,Ivanna Madruga,200961,155.46137
131,Elena Bovina,200764,155.86939
48,Larisa Savchenko,200450,156.10964
46,Robin White,200416,156.27604
55,Melissa Gurney,201019,156.56427
26,Alycia Moulton,200408,157.81195
65,Leila Meskhi,200601,163.55424
98,Elena Likhovtseva,200048,163.5827
201,Martina Trevisan,203354,164.40316
30,Pam Casale,200533,165.11054
198,Qiang Wang,202492,165.58217
200,Magda Linette,202663,166.35379
179,Yanina Wickmayer,201518,166.68291
61,Mary Innes,213027,168.13337
182,Coco Vandeweghe,201535,168.86889
87,Karina Habsudova,200006,169.75049
146,Tatiana Golovin,201364,172.62594
18,Virginia Ruzici,200337,172.72848
67,Danielle Jones,200636,173.51421
29,Catherine Tanvier,200395,174.29745
85,Naoko Sawamatsu,200644,174.78416
206,Donna Vekic,202499,175.2339
58,Sabine Hack,200651,178.81097
72,Sabine Appelmans,200037,179.62346
158,Alize Cornet,201427,180.82126
171,Agnes Szavay,201497,180.87092
163,Kaia Kanepi,201466,181.13429
178,Magdalena Rybarikova,201517,181.33876
187,Alison Riske Amritraj,201590,182.19818
50,Belinda Cordwell,200462,183.42628
43,Sandra Cecchini,200725,184.28018
37,Liz Smylie,200362,184.94805
23,Rosalyn Fairbank,200357,185.67329
27,Anne White,200387,186.38956
36,Kate Gompert,201035,189.63387
152,Shuai Peng,201397,189.8258
82,Kimberly Po Messerli,200660,194.08183
134,Daja Bedanova,201083,194.2281
127,Eleni Daniilidou,201305,194.28994
34,Terry Phelps,200496,194.72372
38,Dianne Fromholtz,200221,195.66592
105,Fabiola Zuluaga,200110,196.73415
33,Laura Arraya,200630,199.79099
117,Alexandra Stevenson,200083,200.78045
199,Mihaela Buzarnescu,202596,201.20758
106,Anne Kremer,200124,201.30265
59,Susan Sloane Lundy,200673,203.74678
151,Anna Lena Groenefeld,201394,203.94179
84,Lisa Raymond,200020,204.27566
51,Isabel Cueto,200650,205.41738
120,Mirjana Lucic,200002,205.58691
189,Daria Saville,201611,206.27171
133,Klara Koukalova,201344,206.75023
150,Jie Zheng,201386,207.12821
39,Pascale Paradis Mangon,200421,209.28868
159,Aravane Rezai,201431,210.48109
135,Virginie Razzano,200043,210.83241
147,Barbora Strycova,201366,212.00901
92,Ruxandra Dragomir Ilie,200059,212.54229
148,Karolina Sprem,201368,212.99585
44,Patty Fendick,200548,213.51525
177,Alisa Kleybanova,201515,213.82622
114,Katarina Srebotnik,200011,214.53928
102,Tatiana Panova,200063,216.55232
162,Kirsten Flipkens,201465,216.57918
216,Ana Konjuh,211951,216.62274
125,Anabel Medina Garrigues,201286,217.16845
130,Maria Jose Martinez Sanchez,201287,217.29844
101,Silvija Talaja,200007,217.50339
165,Varvara Lepchenko,201478,217.80681
126,Iroda Tulyaganova,201204,219.12158
75,Meredith Mcgrath,200699,219.58123
104,Magui Serna,200027,219.91349
41,Gigi Fernandez,200417,219.93646
86,Ines Gorrochategui,200667,223.6364
137,Alona Bondarenko,201416,224.78719
74,Yayuk Basuki,200653,224.95334
112,Sybille Bammer,201446,226.97435
100,Tamarine Tanasugarn,200009,227.5343
