i,player_name,player_id,avg_rank
265,Marco Cecchinato,106065,267.68713
134,Paul Haarhuis,101235,270.09929
171,Nicolas Escude,102765,270.58346
85,Amos Mansdorf,101195,270.87519
108,Richey Reneberg,101191,271.70053
257,Jerzy Janowicz,105668,271.85875
116,Jaime Yzaga,101409,272.66566
215,Jose Acasuso,104076,274.10801
135,Jan Siemerink,101733,274.17573
188,Agustin Calleri,102860,274.77908
216,Philipp Kohlschreiber,104259,277.96056
254,Guido Pella,105550,278.86011
111,Horst Skoff,101511,278.93803
105,Mark Woodforde,101185,278.99333
144,Jacco Eltingh,101797,280.90253
203,Ivo Karlovic,103333,282.44762
153,Andrea Gaudenzi,102247,283.42578
127,Jason Stoltenberg,101727,283.50544
223,Andreas Seppi,104312,284.55271
256,Benoit Paire,105332,284.70475
227,Florian Mayer,104252,284.71116
129,Francisco Clavet,101532,285.05516
194,Xavier Malisse,103598,285.87321
275,Hyeon Chung,111202,286.50893
228,Igor Andreev,104214,286.78788
236,Marcel Granollers,104719,288.65874
162,Vincent Spadea,102434,289.40124
211,Dmitry Tursunov,104098,291.92302
249,Albert Ramos,105077,292.80159
244,Pablo Cuevas,104655,293.33524
