i,player_name,player_id,avg_rank
142,Malivai Washington,101613,174.72455
48,Balazs Taroczy,100332,175.22351
118,Jay Berger,101309,177.11398
14,Jaime Fillol,100115,179.27291
61,Tomas Smid,100434,180.26441
19,Onny Parun,100135,181.4873
297,Ben Shelton,210097,182.7635
292,Francisco Cerundolo,202103,182.79017
291,Ugo Humbert,200005,183.19272
295,Lorenzo Musetti,207518,183.84119
276,Nicolas Jarry,111797,185.52354
288,Alex De Minaur,200282,185.95172
7,Francois Jauffret,100062,187.04276
221,Joachim Johansson,104026,187.62687
58,Tim Gullikson,100252,187.82783
60,Hans Gildemeister,100417,188.89752
110,Mikael Pernfors,100944,189.50767
128,Carlos Costa,101475,189.77236
143,Magnus Larsson,101723,189.84036
28,John Alexander,100244,191.11169
64,Bill Scanlon,100452,193.08329
125,Alberto Mancini,101606,193.12968
168,Sjeng Schalken,102854,193.51287
264,Jack Sock,106058,194.99724
73,Steve Denton,100445,195.03203
192,Arnaud Clement,103096,195.4621
268,Lucas Pouille,106298,195.81694
114,Arnaud Boetsch,101589,195.83308
189,Nicolas Massu,103454,196.76107
122,Guillermo Perez Roldan,101649,197.19368
270,Borna Coric,106432,198.05106
49,Tony Roche,100100,198.61818
62,Olivier Cayla,107888,199.14502
229,Juan Monaco,104338,199.48543
67,Jonas Svensson,101298,200.93762
56,Pavel Slozil,100411,205.26289
183,Mariano Puerta,103264,206.62688
199,Feliciano Lopez,103852,210.44402
206,Jurgen Melzer,103781,211.23391
113,Alexander Volkov,101334,211.43089
24,Phil Dent,100203,211.83615
40,Ulrich Pinner,100325,213.94122
23,Jeff Borowiak,100186,214.02594
152,Younes El Aynaoui,101962,214.3585
204,Jarkko Nieminen,103813,216.05435
281,Reilly Opelka,124187,218.24984
20,Bob Lutz,100144,219.62354
92,Juan Aguilera,100809,219.7606
123,David Wheaton,101609,221.60789
273,Nick Kyrgios,106401,223.05543
43,Pat Dupre,100345,224.9691
130,Andrei Cherkasov,101772,226.20411
39,Vijay Amritraj,100321,226.9848
269,Aslan Karatsev,106234,227.42497
77,Thierry Tulasne,100942,227.66223
242,Sam Querrey,105023,228.1988
272,Kyle Edmund,106378,229.22493
167,Franco Squillari,102644,229.39614
112,Carl Uwe Steeb,101391,231.01922
53,Mark Edmondson,100337,232.34258
261,Nikoloz Basilashvili,105932,232.51688
75,Scott Davis,100855,232.93124
184,Dominik Hrbaty,103103,233.31834
195,Martin Verkerk,103280,233.70714
63,John Sadri,100446,234.69552
41,Victor Amaya,100339,234.89572
239,Viktor Troicki,104678,236.42383
271,Cristian Garin,106426,236.55559
102,Derrick Rostagno,101196,237.50935
45,Buster C Mottram,100376,237.55598
96,Paul Annacone,100901,238.77935
248,Ernests Gulbis,105208,240.45493
98,Christo Van Rensburg,100870,242.29459
108,Richey Reneberg,101191,242.72867
252,Alexandr Dolgopolov,105238,244.86236
33,Kim Warwick,100273,245.75757
82,Wally Masur,100923,248.01395
181,Stefan Koubek,102905,248.51738
257,Jerzy Janowicz,105668,250.88133
100,Goran Prpic,101030,254.89291
59,Hank Pfister,100315,257.03168
236,Marcel Granollers,104719,257.24734
175,Max Mirnyi,103018,257.81854
116,Jaime Yzaga,101409,259.19106
115,Omar Camporese,101481,259.6719
225,Robby Ginepri,104068,259.91303
171,Nicolas Escude,102765,261.52643
182,Jan Michael Gambill,102998,261.53499
275,Hyeon Chung,111202,261.70823
90,David Pate,100815,263.67517
265,Marco Cecchinato,106065,263.86327
144,Jacco Eltingh,101797,264.5053
81,Chip Hooper,100567,265.22599
94,Slobodan Zivojinovic,100946,265.38072
259,Bernard Tomic,106071,265.60466
210,Paul Henri Mathieu,103908,266.08155
120,Gilbert Schaller,101582,266.1002
111,Horst Skoff,101511,266.88799
156,Andrei Pavel,102318,266.98856
153,Andrea Gaudenzi,102247,268.33494
146,Fabrice Santoro,102148,269.98983
138,Renzo Furlan,101746,270.27813
85,Amos Mansdorf,101195,271.20228
203,Ivo Karlovic,103333,271.26522
52,Chris Lewis,100474,271.29099
228,Igor Andreev,104214,271.31768
256,Benoit Paire,105332,273.64518
124,Henrik Holm,101510,275.41939
188,Agustin Calleri,102860,277.32515
105,Mark Woodforde,101185,277.35188
162,Vincent Spadea,102434,277.88022
244,Pablo Cuevas,104655,280.03675
134,Paul Haarhuis,101235,280.3981
135,Jan Siemerink,101733,280.7453
227,Florian Mayer,104252,282.96481
194,Xavier Malisse,103598,285.60746
223,Andreas Seppi,104312,285.72936
197,Juan Ignacio Chela,103428,286.87556
127,Jason Stoltenberg,101727,286.93053
160,Albert Portas,102287,287.26887
254,Guido Pella,105550,288.74213
215,Jose Acasuso,104076,288.94985
126,Todd Woodbridge,101889,289.2539
216,Philipp Kohlschreiber,104259,289.85073
249,Albert Ramos,105077,290.12096
129,Francisco Clavet,101532,291.84899
211,Dmitry Tursunov,104098,293.00306
