i,player_name,player_id,avg_rank
90,Alex Corretja,102374,60.75037
98,Magnus Norman,102796,61.38684
6,Jan Kodes,100113,61.78151
16,Brian Gottfried,100261,62.49427
13,Eddie Dibbs,100232,64.08954
53,Miloslav Mecir,101036,64.1109
156,Milos Raonic,105683,65.83513
142,Robin Soderling,104417,66.73679
1,Rod Laver,100029,67.18434
8,Stan Smith,100126,67.28025
115,Ivan Ljubicic,103344,68.93009
50,Brad Gilbert,100763,69.01937
15,Roscoe Tanner,100255,70.1771
20,Harold Solomon,100286,70.54036
0,Ken Rosewall,100016,71.881
51,Guy Forget,101098,72.69551
2,Arthur Ashe,100074,73.8837
103,Tommy Haas,103163,73.981
124,James Blake,103484,74.65514
22,Raul Ramirez,100309,77.43689
82,Richard Krajicek,101990,77.51865
5,Alex Metreveli,100092,80.44034
9,Tom Gorman,100127,80.48483
83,Thomas Enqvist,102358,82.53958
26,Jose Higueras,100300,83.06332
84,Greg Rusedski,102257,83.83992
179,Holger Rune,208029,83.90025
157,Grigor Dimitrov,105777,84.75881
174,Matteo Berrettini,126610,84.99331
11,Adriano Panatta,100214,86.81084
49,Pat Cash,101138,87.39873
39,Kevin Curren,100529,91.39479
177,Jannik Sinner,206173,92.6668
91,Jonas Bjorkman,102035,92.94047
14,John Alexander,100244,93.10625
46,Jimmy Arias,101061,94.30365
85,Todd Martin,101774,95.07057
45,Anders Jarryd,100757,95.42614
89,Andrei Medvedev,102446,95.87141
149,Kevin Anderson,104731,97.91913
125,Tommy Robredo,103990,97.94092
117,Fernando Gonzalez,103602,99.19136
27,Wojtek Fibak,100280,99.91347
108,Nicolas Kiefer,103017,101.28467
173,Felix Auger Aliassime,200000,102.16215
104,Rainer Schuettler,102783,102.20727
171,Taylor Fritz,126203,102.38559
47,Joakim Nystrom,100893,104.24569
59,Aaron Krickstein,101381,104.68361
113,Sebastien Grosjean,103206,105.46159
48,Henri Leconte,100936,107.2326
29,Peter Fleming,100362,108.32923
112,Gaston Gaudio,103292,114.07126
170,Frances Tiafoe,126207,114.6729
17,Sandy Mayer,100272,116.89107
34,Eliot Teltscher,100586,117.33233
145,Gael Monfils,104792,117.34624
58,Emilio Sanchez,101142,118.99956
52,Henrik Sundstrom,101013,120.2986
129,Fernando Verdasco,104269,120.9523
92,Nicolas Lapentti,102839,122.49246
62,Kent Carlsson,101426,124.38207
172,Hubert Hurkacz,128034,125.39947
88,Karol Kucera,102344,125.44696
21,Corrado Barazzutti,100297,125.69489
78,Wayne Ferreira,101965,125.76486
136,Marcos Baghdatis,104571,127.09654
166,Cameron Norrie,111815,128.08764
75,Cedric Pioline,101611,128.81879
161,Jack Sock,106058,129.31625
54,Juan Aguilera,100809,129.40235
158,David Goffin,105676,130.35018
99,Jiri Novak,102562,130.94052
30,Peter Mcnamara,100383,131.068
12,Dick Stockton,100229,131.37377
101,Thomas Johansson,102563,131.67773
95,Felix Mantilla,102456,133.0978
141,Richard Gasquet,104755,133.46062
134,Janko Tipsarevic,104386,135.68447
94,Albert Costa,102610,138.45824
168,Karen Khachanov,111575,140.45475
24,Brian Teacher,100360,140.69338
86,Alberto Berasategui,102238,141.90228
65,Mikael Pernfors,100944,142.0374
55,Jakob Hlasek,101084,142.13546
67,Jay Berger,101309,142.8549
41,Tim Mayotte,100689,142.97873
32,Bill Scanlon,100452,144.64165
160,Diego Schwartzman,106043,145.14304
144,Gilles Simon,104468,145.74264
38,Johan Kriek,100532,147.10168
70,Alberto Mancini,101606,147.94666
175,Denis Shapovalov,133430,148.00248
110,Radek Stepanek,103285,148.51468
60,Karel Novacek,101120,151.30235
154,John Isner,104545,152.5899
164,Lucas Pouille,106298,153.27976
109,Paradorn Srichaphan,103387,153.33199
148,Fabio Fognini,104926,154.40729
35,Jonas Svensson,101298,154.9197
131,Mardy Fish,103888,155.08902
159,Pablo Carreno Busta,105807,155.50513
111,Nicolas Massu,103454,156.21447
28,Victor Pecci,100395,156.78893
56,Martin Jaite,101073,157.11439
133,Joachim Johansson,104026,157.4428
127,Mario Ancic,104339,157.70518
153,Roberto Bautista Agut,105138,159.43953
43,Thierry Tulasne,100942,161.05725
114,Arnaud Clement,103096,161.06077
102,Mark Philippoussis,102882,161.9481
71,Carlos Costa,101475,162.12083
63,Andrei Chesnokov,101230,163.00374
106,Guillermo Canas,103084,166.57934
123,Mikhail Youzhny,104022,169.15583
122,Jurgen Melzer,103781,170.54535
135,Nicolas Almagro,104597,171.65769
68,Magnus Gustafsson,101320,173.61193
107,Mariano Puerta,103264,173.89006
80,Magnus Larsson,101723,174.04482
81,Marc Rosset,101820,174.38336
152,Ernests Gulbis,105208,175.34064
137,Juan Monaco,104338,176.92316
